recipe_id,recipe_title,style,style_group,year,stage_number,stage,start_temp_F,end_temp_F,duration_days,ramp_per_day_F
987,Jalapeño Cider,SPECIALTY CIDER & PERRY,OTHER,2013.0,2,Secondary,63.0,,60.0,
988,Cranberry “Lambic”,FRUIT BEER,OTHER,1995.0,1,Primary,65.0,65.0,10.0,
988,Cranberry “Lambic”,FRUIT BEER,OTHER,1995.0,2,Secondary,65.0,65.0,14.0,
989,Pointon Proper,BROWN ALE,BROWN_ALE,2012.0,1,Primary,68.0,68.0,2.0,
990,More Fun Blonde Ale,BLONDE ALE,BLONDE_PALE,2013.0,1,Main Fermentation,65.0,75.0,14.0,
991,Wheat ‘n’ Berry Ale,FRUIT BEER,OTHER,1995.0,1,Primary,68.0,68.0,30.0,
992,Jaggery Pale Ale,AMERICAN PALE ALE,IPA,,1,Primary,,,,
993,Deck-Head Stout,IRISH STOUT,STOUT,,1,Primary,63.0,63.0,6.0,
993,Deck-Head Stout,IRISH STOUT,STOUT,,2,Secondary,63.0,63.0,9.0,
994,Trigo Oscuro,DUNKELWEIZEN,LAGER,,1,Primary,62.0,,,
995,Addicted Coffee Stout,COFFEE BEER,OTHER,2012.0,1,Primary,68.0,68.0,,
996,Brasserie Grain d’Orge,BELGIAN ALE,BELGIAN,,1,Primary,70.0,70.0,4.0,
997,Chai Tea Brown Ale,BROWN ALE,BROWN_ALE,,1,Primary,67.0,67.0,0.0,
998,Saison d’Hiver,BELGIAN ALE,BELGIAN,2008.0,1,Primary,,,,
999,Raspberry Basil Porter Aged on Palo Santo Wood,Baltic Porter,PORTER,2008.0,1,Primary,,,,
999,Raspberry Basil Porter Aged on Palo Santo Wood,Baltic Porter,PORTER,2008.0,2,Secondary,,,21.0,
1000,Mein Nelson Sauvin,BOCK,LAGER,,1,primary,61.0,72.0,7.0,
1001,Big Basin Amber Ale,AMBER ALE,AMBER_ALE,,1,primary,65.0,65.0,10.0,
1002,Crabapple Lambicky Ale,FRUITED SOUR,SOUR,,1,Primary,,,,
1003,Trick or Treat Bock,BOCK,LAGER,,1,primary,62.0,,,
1004,Punkin Head,PUMPKIN BEER,OTHER,,1,Primary,68.0,68.0,28.0,
1005,I See Your Schwartz Is As Big As Mine,DARK LAGER,LAGER,,1,Primary,50.0,50.0,14.0,
1005,I See Your Schwartz Is As Big As Mine,DARK LAGER,LAGER,,2,Secondary,65.0,65.0,2.0,
1006,Before Capone,AMERICAN PILSNER,LAGER,2011.0,1,Primary,50.0,50.0,14.0,
1007,Potato Vacation Beer,SPICE & HERB BEER,OTHER,2004.0,1,Primary,,,5.0,
1007,Potato Vacation Beer,SPICE & HERB BEER,OTHER,2004.0,2,Secondary,,,14.0,
1007,Potato Vacation Beer,SPICE & HERB BEER,OTHER,2004.0,3,Bottling,,,7.0,
1008,Ettonante,BELGIAN ALE,BELGIAN,2001.0,1,Primary fermentation,65.0,65.0,3.0,
1008,Ettonante,BELGIAN ALE,BELGIAN,2001.0,2,Secondary fermentation,66.0,66.0,19.0,
1008,Ettonante,BELGIAN ALE,BELGIAN,2001.0,3,Tertiary fermentation,65.0,65.0,14.0,
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,1,Primary,65.0,65.0,14.0,
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,2,Secondary,67.0,67.0,28.0,
1010,Sitzung Helles,HELLES,OTHER,2012.0,1,Primary,48.0,,42.0,
1011,Barky Pilsner,GERMAN PILSNER,LAGER,2012.0,1,Primary,50.0,50.0,21.0,
1011,Barky Pilsner,GERMAN PILSNER,LAGER,2012.0,2,Diacetyl Rest,65.0,65.0,2.0,
1011,Barky Pilsner,GERMAN PILSNER,LAGER,2012.0,3,Secondary,35.0,35.0,28.0,
1012,Pam’s Vienna,AMBER LAGER,LAGER,2012.0,1,Primary,50.0,50.0,14.0,
1012,Pam’s Vienna,AMBER LAGER,LAGER,2012.0,2,Secondary,40.0,40.0,60.0,
1013,Endless Mountains Sour Summer Ale,BELGIAN ALE,BELGIAN,2012.0,1,Primary,75.0,75.0,,
1013,Endless Mountains Sour Summer Ale,BELGIAN ALE,BELGIAN,2012.0,2,Secondary,65.0,65.0,,
1014,Stephen & Hayley's Winter Warmer 2011,BELGIAN ALE,BELGIAN,2012.0,1,Primary,68.0,80.0,,
1014,Stephen & Hayley's Winter Warmer 2011,BELGIAN ALE,BELGIAN,2012.0,2,Secondary,80.0,68.0,2.0,
1014,Stephen & Hayley's Winter Warmer 2011,BELGIAN ALE,BELGIAN,2012.0,3,Cold lagering,38.0,38.0,3.0,
1015,Old Ball and Chain,OLD ALE,OTHER,2012.0,1,Primary,68.0,68.0,14.0,
1016,Koko’s Nut Stout,FRUIT BEER,OTHER,2012.0,1,Primary,68.0,68.0,8.0,
1017,Hibiscus Sauvante,SPICE & HERB BEER,OTHER,2012.0,1,Primary,,,14.0,
1017,Hibiscus Sauvante,SPICE & HERB BEER,OTHER,2012.0,2,Secondary,,,7.0,
1018,Black Friday Stout,IMPERIAL STOUT,STOUT,2012.0,1,Primary,65.0,68.0,21.0,1.0
1019,Urban UFO,IPA,IPA,2012.0,1,Primary,65.0,65.0,5.0,
1019,Urban UFO,IPA,IPA,2012.0,2,Secondary,65.0,65.0,21.0,
1020,OB Trad,STANDARD MEAD,OTHER,2012.0,1,Primary fermentation,,,60.0,
1020,OB Trad,STANDARD MEAD,OTHER,2012.0,2,Secondary fermentation,,,30.0,
1021,Strawberry Tupelo,FRUIT MEAD,OTHER,2012.0,1,Primary,,,21.0,
1022,Rhubarb Mead,HERB & SPICE MEAD,OTHER,2012.0,1,Primary,,,42.0,
1024,SaraSodi Cider,NEW ENGLAND CIDER,OTHER,2012.0,1,Primary,67.0,67.0,28.0,
1025,Poor Richard’s Ale,HISTORICAL BEER,OTHER,,1,Primary,,68.0,,
1027,Ray Spangler’s Pumpkin Spice Beer,PUMPKIN BEER,OTHER,,1,Primary,,,,
1028,Dark Night Tangerine Porter,FRUIT BEER,OTHER,,1,Primary,,,,
1029,Viking Gold,HELLES,OTHER,2011.0,1,Primary,50.0,50.0,18.0,
1029,Viking Gold,HELLES,OTHER,2011.0,2,Secondary,35.0,35.0,,
1030,Stop Looking for Malt Complexity in Pilsners,CZECH / BOHO PILS,LAGER,2011.0,1,Primary,45.0,45.0,35.0,
1030,Stop Looking for Malt Complexity in Pilsners,CZECH / BOHO PILS,LAGER,2011.0,2,Secondary,33.0,33.0,133.0,
1031,Vienna Lager,AMBER LAGER,LAGER,2011.0,1,Primary,45.0,50.0,10.0,
1032,Black Saxon,DARK LAGER,LAGER,2011.0,1,Primary,54.0,54.0,14.0,
1032,Black Saxon,DARK LAGER,LAGER,2011.0,2,Secondary,50.0,50.0,14.0,
1033,Tri-Paul-Bock,BOCK,LAGER,2011.0,1,Primary,35.0,35.0,90.0,
1034,$12 Cream Ale,CREAM ALE,BLONDE_PALE,2011.0,1,Primary,60.0,,21.0,
1035,Daily Bread German Ale,ALTBIER,OTHER,2011.0,1,Primary,65.0,65.0,11.0,
1035,Daily Bread German Ale,ALTBIER,OTHER,2011.0,2,Secondary,40.0,40.0,18.0,
1036,ESB,ENGLISH PALE ALE,IPA,2011.0,1,Primary,68.0,68.0,5.0,
1036,ESB,ENGLISH PALE ALE,IPA,2011.0,2,Secondary,70.0,70.0,2.0,
1037,Brown-Eyed Woman,AMBER ALE,AMBER_ALE,2011.0,1,Primary,65.0,65.0,,
1038,Amber Waves of Grain,AMBER ALE,AMBER_ALE,2011.0,1,Primary,68.0,68.0,10.0,
1039,Northern English Brown Ale,BROWN ALE,BROWN_ALE,2011.0,1,Primary,68.0,68.0,14.0,
1039,Northern English Brown Ale,BROWN ALE,BROWN_ALE,2011.0,2,Secondary,38.0,38.0,14.0,
1040,Dreaded Robust Porter,BALTIC PORTER,PORTER,2011.0,1,Primary,67.0,67.0,14.0,
1040,Dreaded Robust Porter,BALTIC PORTER,PORTER,2011.0,2,Secondary,67.0,67.0,7.0,
1042,Tsunami IPA,AMERICAN IPA,IPA,2011.0,1,Primary,65.0,65.0,8.0,
1042,Tsunami IPA,AMERICAN IPA,IPA,2011.0,2,Secondary,70.0,70.0,14.0,
1043,Roggen (2011),ROGGENBIER,OTHER,2011.0,1,Primary,65.0,,,
1044,Shane’s Witbier,BELGIAN ALE,BELGIAN,2011.0,1,Primary,65.0,,65.0,
1046,Chimayo Azul,BELGIAN ALE,BELGIAN,2011.0,1,Primary,68.0,80.0,2.0,3.0
1047,Neural Rust,Barleywine,STRONG_ALE,2011.0,1,Primary,70.0,64.0,2.0,
1047,Neural Rust,Barleywine,STRONG_ALE,2011.0,2,Fermentation,64.0,68.0,26.0,
1047,Neural Rust,Barleywine,STRONG_ALE,2011.0,3,Secondary and dry hop,66.0,66.0,14.0,
1048,Hop Fruity,AMERICAN PALE ALE,IPA,2011.0,1,Primary,68.0,68.0,,
1049,Stef’s Olive Beer,SPICE & HERB BEER,OTHER,2011.0,1,Primary,,,7.0,
1049,Stef’s Olive Beer,SPICE & HERB BEER,OTHER,2011.0,2,Secondary,,,10.0,
1050,Smoke Screen,RAUCHBIER,OTHER,2011.0,1,Primary,48.0,48.0,48.0,
1051,Urban UFO,BARLEYWINE,STRONG_ALE,2011.0,1,Primary,68.0,68.0,,
1052,Tupelo Mead,STANDARD MEAD,OTHER,2011.0,1,Primary,60.0,60.0,240.0,
1053,Adore,FRUIT MEAD,OTHER,2011.0,1,Primary,,,,
1055,Squirt’s Perry,STANDARD CIDER & PERRY,OTHER,2011.0,1,Primary,64.0,64.0,21.0,
1057,Rogerfest Cherry Wood Lager,AMBER LAGER,LAGER,2009.0,1,Primary,55.0,55.0,7.0,
1060,Framboise,FRUITED SOUR,SOUR,,1,Primary,,,1095.0,
1060,Framboise,FRUITED SOUR,SOUR,,2,Bottle conditioning,,,365.0,
1061,Marzen,AMBER LAGER,LAGER,,1,Primary,52.0,52.0,30.0,
1061,Marzen,AMBER LAGER,LAGER,,2,Secondary,34.0,34.0,180.0,
1063,Classic American Pilsner,AMERICAN PILSNER,LAGER,,1,Primary Fermentation,57.0,57.0,12.0,
1063,Classic American Pilsner,AMERICAN PILSNER,LAGER,,2,Secondary Fermentation,57.0,57.0,21.0,
1064,Grey Skies Porter,BALTIC PORTER,PORTER,,1,Primary,,,,
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,1,Primary,65.0,,3.0,
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,2,Secondary,63.0,,6.0,
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,3,Tertiary,63.0,,28.0,
1066,Buffalo Pass Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,1995.0,1,Primary,62.0,62.0,16.0,
1066,Buffalo Pass Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,1995.0,2,Secondary,52.0,52.0,5.0,
1067,461 Dortmunder Export,HELLES,OTHER,2010.0,1,Primary,52.0,52.0,21.0,
1067,461 Dortmunder Export,HELLES,OTHER,2010.0,2,Diacetyl rest,62.0,62.0,2.0,
1068,BoPils,CZECH / BOHO PILS,LAGER,2010.0,1,Primary,55.0,55.0,14.0,
1068,BoPils,CZECH / BOHO PILS,LAGER,2010.0,2,Secondary,33.0,33.0,30.0,
1069,Maerzen,AMBER LAGER,LAGER,2010.0,1,Primary,50.0,50.0,14.0,
1069,Maerzen,AMBER LAGER,LAGER,2010.0,2,Secondary,35.0,35.0,42.0,
1070,Tara’s Slam Dunkel,DARK LAGER,LAGER,2010.0,1,Primary,55.0,,14.0,
1070,Tara’s Slam Dunkel,DARK LAGER,LAGER,2010.0,2,Secondary,41.0,,21.0,
1072,Helios Kölsch,HYBRID BEER,OTHER,2010.0,1,Primary,60.0,60.0,15.0,
1072,Helios Kölsch,HYBRID BEER,OTHER,2010.0,2,Secondary,50.0,50.0,50.0,
1072,Helios Kölsch,HYBRID BEER,OTHER,2010.0,3,Tertiary,37.0,37.0,30.0,
1073,NJ Steam 143,AMBER LAGER,LAGER,2010.0,1,Primary,58.0,58.0,2.0,
1073,NJ Steam 143,AMBER LAGER,LAGER,2010.0,2,Secondary,59.0,59.0,21.0,
1073,NJ Steam 143,AMBER LAGER,LAGER,2010.0,3,Tertiary,34.0,34.0,14.0,
1074,Guvnah,ENGLISH PALE ALE,IPA,2010.0,1,Primary,66.0,66.0,,
1075,Scotch Bingerson’s Rehydration Fluid,AMBER ALE,AMBER_ALE,2010.0,1,Primary,68.0,68.0,,
1076,Opening Day Pale Ale,AMERICAN PALE ALE,IPA,2010.0,1,Primary,64.0,,7.0,
1076,Opening Day Pale Ale,AMERICAN PALE ALE,IPA,2010.0,2,Secondary,,,,
1077,Thomas Toes Mild,Brown Ale,BROWN_ALE,2010.0,1,Primary,66.0,70.0,7.0,
1078,Raspberry Blossom Mead,STANDARD MEAD,OTHER,2010.0,1,Primary,70.0,70.0,14.0,
1079,Apple Juiced!,CYSER / APPLE MEAD,OTHER,2010.0,1,Primary,70.0,70.0,183.0,
1079,Apple Juiced!,CYSER / APPLE MEAD,OTHER,2010.0,2,Secondary,68.0,68.0,548.0,
1080,Cinnamon-Vanilla Metheglin,HERB & SPICE MEAD,OTHER,2010.0,1,Primary,68.0,,,
1081,Stephan and Mark’s Apple Cider,STANDARD CIDER & PERRY,OTHER,2010.0,1,Fermentation,,,21.0,
1082,Anjie’s Applewine,SPECIALTY CIDER & PERRY,OTHER,2010.0,1,Primary,,,14.0,
1082,Anjie’s Applewine,SPECIALTY CIDER & PERRY,OTHER,2010.0,2,Secondary,,,28.0,
1083,O’bama-lot,AMERICAN LAGER,LAGER,2009.0,1,Primary,50.0,50.0,28.0,
1084,Steve’s Classic American Pilsner,PILSNER,LAGER,2009.0,1,Primary,50.0,50.0,35.0,
1084,Steve’s Classic American Pilsner,PILSNER,LAGER,2009.0,2,Secondary,33.0,33.0,133.0,
1085,Oktoberfest Hallertau,OKTOBERFEST,OTHER,2009.0,1,Primary,52.0,52.0,40.0,
1085,Oktoberfest Hallertau,OKTOBERFEST,OTHER,2009.0,2,Secondary,32.0,32.0,21.0,
1086,Brian’s Eisbock,BOCK,LAGER,2009.0,1,Primary,48.0,48.0,30.0,
1086,Brian’s Eisbock,BOCK,LAGER,2009.0,2,Secondary,32.0,32.0,30.0,
1087,"Bye Bye, Miss American Rye",WHEAT & RYE BEER,WHEAT_BEER,2009.0,1,Primary,60.0,,21.0,
1088,Michael’s Dusseldorf Alt,ALTBIER,OTHER,2009.0,1,Primary,60.0,,14.0,
1088,Michael’s Dusseldorf Alt,ALTBIER,OTHER,2009.0,2,Secondary,34.0,,30.0,
1089,Janet’s Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2004.0,1,Primary,68.0,68.0,7.0,
1089,Janet’s Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2004.0,2,Secondary,70.0,70.0,9.0,
1090,Wewahitchka Special Reserve,SEMI-SWEET MEAD,OTHER,2009.0,1,Primary,,72.0,,
1090,Wewahitchka Special Reserve,SEMI-SWEET MEAD,OTHER,2009.0,2,Secondary,36.0,36.0,90.0,
1091,Two Cherry Tupelo Mead,Fruit Mead,OTHER,2009.0,1,Primary,,,30.0,
1091,Two Cherry Tupelo Mead,Fruit Mead,OTHER,2009.0,2,Secondary,,,60.0,
1091,Two Cherry Tupelo Mead,Fruit Mead,OTHER,2009.0,3,Tertiary,,,547.0,
1092,Eric’s Mead,FRUIT MEAD,OTHER,2009.0,1,Primary,70.0,70.0,10.0,
1092,Eric’s Mead,FRUIT MEAD,OTHER,2009.0,2,Secondary,65.0,65.0,120.0,
1092,Eric’s Mead,FRUIT MEAD,OTHER,2009.0,3,Tertiary,60.0,60.0,90.0,
1093,Jeff’s Common Cider,STANDARD CIDER & PERRY,OTHER,2009.0,1,primary,55.0,55.0,30.0,
1093,Jeff’s Common Cider,STANDARD CIDER & PERRY,OTHER,2009.0,2,secondary,50.0,50.0,120.0,
1094,Gary’s Cider,NEW ENGLAND CIDER,OTHER,2009.0,1,Primary,64.0,64.0,30.0,
1094,Gary’s Cider,NEW ENGLAND CIDER,OTHER,2009.0,2,Secondary,64.0,64.0,180.0,
1095,Billy Bob Mississippi Lager,AMERICAN LAGER,LAGER,2008.0,1,Primary,50.0,,21.0,
1095,Billy Bob Mississippi Lager,AMERICAN LAGER,LAGER,2008.0,2,Secondary,35.0,,21.0,
1096,Liquid Sunshine,CZECH / BOHO PILS,LAGER,2008.0,1,Primary,45.0,45.0,14.0,
1096,Liquid Sunshine,CZECH / BOHO PILS,LAGER,2008.0,2,Secondary,45.0,45.0,30.0,
1096,Liquid Sunshine,CZECH / BOHO PILS,LAGER,2008.0,3,Tertiary,33.0,33.0,30.0,
1097,Jim’s Vienna,AMBER LAGER,LAGER,2008.0,1,Primary,48.0,48.0,14.0,
1097,Jim’s Vienna,AMBER LAGER,LAGER,2008.0,2,Secondary,42.0,42.0,14.0,
1097,Jim’s Vienna,AMBER LAGER,LAGER,2008.0,3,Tertiary,34.0,34.0,42.0,
1098,Eric’s Munich Dunkel,DARK LAGER,LAGER,2008.0,1,Primary,53.0,53.0,12.0,
1098,Eric’s Munich Dunkel,DARK LAGER,LAGER,2008.0,2,Secondary,34.0,34.0,31.0,
1099,Dave’s Bock,BOCK,LAGER,2008.0,1,Primary fermentation,48.0,48.0,28.0,
1099,Dave’s Bock,BOCK,LAGER,2008.0,2,Secondary fermentation,32.0,32.0,42.0,
1100,Kari’s Cream Ale,CREAM ALE,BLONDE_PALE,2008.0,1,Primary,64.0,64.0,12.0,
1101,SummersALT,ALTBIER,OTHER,2008.0,1,Primary fermentation,60.0,60.0,9.0,
1101,SummersALT,ALTBIER,OTHER,2008.0,2,Secondary fermentation,60.0,60.0,9.0,
1102,Kevin’s Standard Bitter,ENGLISH PALE ALE,IPA,2008.0,1,Primary fermentation,68.0,68.0,8.0,
1102,Kevin’s Standard Bitter,ENGLISH PALE ALE,IPA,2008.0,2,Secondary fermentation,68.0,68.0,14.0,
1103,"If It Ain’t Scottish, It’s Crap!",AMBER ALE,AMBER_ALE,2008.0,1,Primary,67.0,67.0,27.0,
1103,"If It Ain’t Scottish, It’s Crap!",AMBER ALE,AMBER_ALE,2008.0,2,Secondary,67.0,67.0,30.0,
1104,Lara Pale Ale (2008),AMERICAN PALE ALE,IPA,2008.0,1,Primary,68.0,68.0,7.0,
1104,Lara Pale Ale (2008),AMERICAN PALE ALE,IPA,2008.0,2,Secondary,67.0,67.0,21.0,
1105,Nutty Professor Ale,BROWN ALE,BROWN_ALE,2008.0,1,Primary,68.0,68.0,9.0,
1106,Paul’s Robust Porter,BALTIC PORTER,PORTER,2008.0,1,Primary,68.0,68.0,14.0,
1107,Fostag Stout,AMERICAN STOUT,STOUT,2008.0,1,Primary,68.0,,7.0,
1107,Fostag Stout,AMERICAN STOUT,STOUT,2008.0,2,Secondary,65.0,,3.0,
1108,Pliny the Elder Clone,AMERICAN IPA,IPA,2008.0,1,Primary,64.0,64.0,12.0,
1108,Pliny the Elder Clone,AMERICAN IPA,IPA,2008.0,2,Secondary,64.0,64.0,7.0,
1109,England-Weizen,HEFEWEIZEN,WHEAT_BEER,2008.0,1,Primary fermentation,68.0,68.0,10.0,
1110,100% Brettanomyces,BELGIAN ALE,BELGIAN,2008.0,1,Primary,65.0,65.0,45.0,
1111,Kristen’s Berliner Weisse,BERLINER WEISSE,SOUR,2008.0,1,Primary,86.0,86.0,3.0,
1112,Have a Nice Tripel,BELGIAN ALE,BELGIAN,2008.0,1,Primary,66.0,72.0,9.0,
1112,Have a Nice Tripel,BELGIAN ALE,BELGIAN,2008.0,2,Secondary,70.0,72.0,19.0,
1113,Cheap Leather Jackety Barley Wine,BARLEYWINE,STRONG_ALE,2008.0,1,Primary,70.0,70.0,10.0,
1113,Cheap Leather Jackety Barley Wine,BARLEYWINE,STRONG_ALE,2008.0,2,Secondary,70.0,70.0,30.0,
1114,It’s All Mine So Keep Back Berliner Weisse,BERLINER WEISSE,SOUR,2008.0,1,Primary fermentation,70.0,70.0,15.0,
1114,It’s All Mine So Keep Back Berliner Weisse,BERLINER WEISSE,SOUR,2008.0,2,Secondary fermentation,70.0,70.0,10.0,
1114,It’s All Mine So Keep Back Berliner Weisse,BERLINER WEISSE,SOUR,2008.0,3,Tertiary fermentation,70.0,70.0,30.0,
1115,Paul’s American Wheat Ale with Lemon,AMERICAN WHEAT,WHEAT_BEER,2008.0,1,Primary,66.0,66.0,8.0,
1115,Paul’s American Wheat Ale with Lemon,AMERICAN WHEAT,WHEAT_BEER,2008.0,2,Secondary,66.0,66.0,4.0,
1115,Paul’s American Wheat Ale with Lemon,AMERICAN WHEAT,WHEAT_BEER,2008.0,3,Tertiary,66.0,66.0,11.0,
1116,Burnin’ Down the House,BOCK,LAGER,2008.0,1,Primary,64.0,,,
1117,Ben Franklin’s Ale,HISTORICAL BEER,OTHER,2008.0,1,Primary,72.0,72.0,,
1118,Brewer Brian’s Orange Blossom Mead aka Batch #93 1/2,SEMI-SWEET MEAD,OTHER,2008.0,1,Primary Fermentation,72.0,72.0,46.0,
1118,Brewer Brian’s Orange Blossom Mead aka Batch #93 1/2,SEMI-SWEET MEAD,OTHER,2008.0,2,Secondary Fermentation,72.0,72.0,36.0,
1121,Westside Cider,STANDARD CIDER & PERRY,OTHER,2008.0,1,Primary,60.0,60.0,21.0,
1121,Westside Cider,STANDARD CIDER & PERRY,OTHER,2008.0,2,Secondary,50.0,50.0,120.0,
1123,Kristen and Orsolya’s Munich Helles,HELLES,OTHER,2007.0,1,Primary,50.0,,14.0,
1123,Kristen and Orsolya’s Munich Helles,HELLES,OTHER,2007.0,2,Secondary,60.0,,3.0,
1123,Kristen and Orsolya’s Munich Helles,HELLES,OTHER,2007.0,3,Tertiary,32.0,,14.0,
1124,Greg and Liz’s Pilsner,PILSNER,LAGER,2007.0,1,Primary fermentation,57.0,57.0,12.0,
1124,Greg and Liz’s Pilsner,PILSNER,LAGER,2007.0,2,Secondary fermentation,57.0,57.0,21.0,
1125,Saison d’Ete,BELGIAN ALE,BELGIAN,2007.0,1,Primary fermentation,70.0,76.0,14.0,
1125,Saison d’Ete,BELGIAN ALE,BELGIAN,2007.0,2,Secondary fermentation,70.0,70.0,9.0,
1127,John5s Belgian Dark Strong,BELGIAN ALE,BELGIAN,2007.0,1,Primary,70.0,74.0,7.0,
1127,John5s Belgian Dark Strong,BELGIAN ALE,BELGIAN,2007.0,2,Secondary,70.0,70.0,40.0,
1128,Old Blood & Guys – California,BARLEYWINE,STRONG_ALE,2007.0,1,Primary,70.0,70.0,12.0,
1128,Old Blood & Guys – California,BARLEYWINE,STRONG_ALE,2007.0,2,Secondary,70.0,70.0,14.0,
1129,Summer Breeze,AMERICAN WHEAT,WHEAT_BEER,2007.0,1,Primary,68.0,,8.0,
1130,Mild Jalape,AMBER ALE,AMBER_ALE,2007.0,1,Primary,65.0,65.0,7.0,
1130,Mild Jalape,AMBER ALE,AMBER_ALE,2007.0,2,Secondary,65.0,65.0,14.0,
1131,Dare to Roeselare,FLANDERS RED,OTHER,2007.0,1,Primary fermentation,69.0,69.0,20.0,
1131,Dare to Roeselare,FLANDERS RED,OTHER,2007.0,2,Secondary fermentation,69.0,69.0,510.0,
1133,Orange Blossom Mead,SEMI-SWEET MEAD,OTHER,2007.0,1,Primary,64.0,64.0,60.0,
1133,Orange Blossom Mead,SEMI-SWEET MEAD,OTHER,2007.0,2,Secondary,64.0,64.0,40.0,
1134,Chateau Fletty Barrel Select,FRUIT MEAD,OTHER,2007.0,1,Primary fermentation,68.0,68.0,36.0,
1134,Chateau Fletty Barrel Select,FRUIT MEAD,OTHER,2007.0,2,Secondary fermentation,68.0,68.0,14.0,
1134,Chateau Fletty Barrel Select,FRUIT MEAD,OTHER,2007.0,3,Tertiary fermentation,68.0,68.0,44.0,
1135,Mixed Breed Beauty,HERB & SPICE MEAD,OTHER,2007.0,1,Primary,,,,
1138,Champagne Lager,AMERICAN LAGER,LAGER,2006.0,1,Primary,62.0,62.0,10.0,
1138,Champagne Lager,AMERICAN LAGER,LAGER,2006.0,2,Secondary,68.0,68.0,7.0,
1139,Drei Liebchen Deutsche Pils,GERMAN PILSNER,LAGER,2006.0,1,Primary,50.0,50.0,10.0,
1139,Drei Liebchen Deutsche Pils,GERMAN PILSNER,LAGER,2006.0,2,Secondary,40.0,40.0,21.0,
1139,Drei Liebchen Deutsche Pils,GERMAN PILSNER,LAGER,2006.0,3,Tertiary,40.0,40.0,15.0,
1141,Jonathon’s Dark Lager,DARK LAGER,LAGER,2006.0,1,Primary,56.0,60.0,21.0,
1141,Jonathon’s Dark Lager,DARK LAGER,LAGER,2006.0,2,Secondary,40.0,40.0,14.0,
1142,Dominator,BOCK,LAGER,2006.0,1,Primary fermentation,50.0,,21.0,
1142,Dominator,BOCK,LAGER,2006.0,2,Secondary fermentation,40.0,,30.0,
1143,Ted’s Cream Ale,CREAM ALE,BLONDE_PALE,2006.0,1,Primary,55.0,,30.0,
1143,Ted’s Cream Ale,CREAM ALE,BLONDE_PALE,2006.0,2,Secondary,32.0,,120.0,
1144,Bob’s Bitter,ENGLISH PALE ALE,IPA,2006.0,1,Primary,70.0,70.0,7.0,
1144,Bob’s Bitter,ENGLISH PALE ALE,IPA,2006.0,2,Secondary,68.0,68.0,14.0,
1145,Sand Hill Scottie,AMBER ALE,AMBER_ALE,2006.0,1,Primary,68.0,68.0,21.0,
1146,Drunk Monk Pale Ale,AMERICAN PALE ALE,IPA,2006.0,1,Primary,65.0,65.0,8.0,
1146,Drunk Monk Pale Ale,AMERICAN PALE ALE,IPA,2006.0,2,Secondary,65.0,65.0,10.0,
1147,Nut Brown,BROWN ALE,BROWN_ALE,2006.0,1,Primary,,,14.0,
1148,Greg and Liz’s Baltic Porter,BALTIC PORTER,PORTER,2006.0,1,Primary,68.0,68.0,7.0,
1148,Greg and Liz’s Baltic Porter,BALTIC PORTER,PORTER,2006.0,2,Secondary,68.0,68.0,32.0,
1150,Chicken Creek IPA,AMERICAN IPA,IPA,2006.0,1,Primary,68.0,68.0,7.0,
1150,Chicken Creek IPA,AMERICAN IPA,IPA,2006.0,2,Secondary,68.0,68.0,5.0,
1151,Peter Nelson’s RoggenBier,ROGGENBIER,OTHER,2006.0,1,Primary,66.0,66.0,7.0,
1151,Peter Nelson’s RoggenBier,ROGGENBIER,OTHER,2006.0,2,Secondary,66.0,66.0,13.0,
1153,Throwing the Dice Again!,BELGIAN ALE,BELGIAN,2006.0,1,Primary,,,,
1153,Throwing the Dice Again!,BELGIAN ALE,BELGIAN,2006.0,2,Secondary,,,,
1155,Jeff’s Old ale,OLD ALE,OTHER,2006.0,1,Primary,72.0,72.0,21.0,
1155,Jeff’s Old ale,OLD ALE,OTHER,2006.0,2,Secondary,33.0,33.0,240.0,
1156,Blackberry & Cream,FRUIT BEER,OTHER,2006.0,1,Primary,65.0,65.0,10.0,
1156,Blackberry & Cream,FRUIT BEER,OTHER,2006.0,2,Secondary,68.0,68.0,20.0,
1157,Vanilla Cream Stout,SPICE & HERB BEER,OTHER,2006.0,1,primary,64.0,64.0,7.0,
1157,Vanilla Cream Stout,SPICE & HERB BEER,OTHER,2006.0,2,secondary,45.0,45.0,30.0,
1159,Garden Gruit,HISTORICAL BEER,OTHER,2006.0,1,Primary,72.0,,6.0,
1159,Garden Gruit,HISTORICAL BEER,OTHER,2006.0,2,Secondary,72.0,,7.0,
1160,Mint Blossom Mead,STANDARD MEAD,OTHER,2006.0,1,Primary,,,365.0,
1161,Summer Berry III,FRUIT MEAD,OTHER,2006.0,1,Primary,68.0,,60.0,
