recipe_id,recipe_title,style,year,yeast_name,yeast_canonical,brand,product_code,primary_temp_F,secondary_temp_F,total_fermentation_days
1173,Jamil’s English Brown,BROWN ALE,2005.0,English ale yeast,English ale yeast,White Labs,WLP 002,,,0
1174,Black Hills Porter,BALTIC PORTER,2005.0,California ale yeast,California ale yeast,White Labs,,68.0,68.0,34
1175,Veronica’s Imperial Stout,IMPERIAL STOUT,2005.0,English ale yeast,English ale yeast,White Labs,WLP 002,,,0
1176,13 Mile IPA,ENGLISH IPA,2005.0,White Labs WLP002 ale yeast,White Labs WLP002 ale yeast,White Labs,,70.0,70.0,24
1177,Paul’s Hefeweizen,HEFEWEIZEN,2005.0,ale yeast,ale yeast,White Labs,WLP380,65.0,,6
1178,Brian’s Wit,BELGIAN ALE,2005.0,Belgian Witbier ale yeast,Belgian Witbier ale yeast,Wyeast,No. 3944,68.0,,19
1179,Oh To Daisy,BELGIAN ALE,2005.0,California ale yeast,Chico/US-05 (American Ale),Wyeast,1056,68.0,70.0,379
1180,Blunt Trauma,BELGIAN ALE,2005.0,Trappist ale yeast,Trappist ale yeast,White Labs,,65.0,68.0,44
1181,Arrogant Barrister,BARLEYWINE,2005.0,Wyeast 1056 California ale yeast,Wyeast 1056 California ale yeast,Wyeast,,66.0,50.0,103
1182,Kölsch Abuse,FRUIT BEER,2005.0,German Bock lager yeast,German Bock lager yeast,,,54.0,54.0,28
1183,Love Potino #9,IMPERIAL STOUT,2005.0,US-05,Chico/US-05 (American Ale),Wyeast,1056,68.0,72.0,80
1184,Bellringer,HISTORICAL BEER,2005.0,Lallemand Windsor yeast,Lallemand Windsor yeast,,22 g,68.0,58.0,88
1185,Mongo Like Candy!,STANDARD MEAD,2005.0,Sweet Mead yeast,Sweet Mead yeast,Wyeast,,72.0,70.0,364
1186,Pyment (Grape Melomel) with Muscat Grape Juice and Sage Blossom Honey,FRUIT MEAD,2005.0,Lalvin 71-B,Lalvin 71-B,,,,,160
1187,Sweetness of the Holy Fire,EXPERIMENTAL MEAD,2005.0,Prise de Mousse wine yeast,Prise de Mousse wine yeast,Beverage People,,,,28
1189,E-Dawg Baked Apple,SPECIALTY CIDER & PERRY,2005.0,Lalvin K1V-1116,Lalvin K1V-1116,,,,,0
1190,Whiz-Bang! Belgian Dark Strong Ale,BELGIAN DARK STRONG ALE,2023.0,Wyeast 3787 Trappist Ale Yeast,Wyeast 3787 Trappist Ale Yeast,Wyeast,3787,64.0,,12
1191,Challenge Accepted American Amber Ale,AMERICAN AMBER ALE,2023.0,Imperial Yeast A18 Joystick,Imperial Yeast A18 Joystick,,,65.0,,11
1192,Philly Sour Saison,SAISON,2024.0,Philly Sour & Belle Saison,Philly Sour & Belle Saison,,,72.0,76.0,17
1193,Horizon Pale Ale,AMERICAN PALE ALE,2023.0,Omega Yeast Labs OYL-402 Cosmic Punch,Omega Yeast Labs OYL-402 Cosmic Punch,,,,,0
1194,One Way or Another Guava Blonde Ale,FRUIT BEER,2023.0,SafAle US-05,SafAle US-05,,,68.0,,14
1195,Old Man Johnson’s Farm Catharina Sour,SOUR ALE,2023.0,Omega Lactobacillus Blend OYL-605,Omega Lactobacillus Blend OYL-605,,,,,2
1196,Iceberg! Kölsch,KOLSCH,2023.0,Wyeast 2565 K\u00f6lsch,Wyeast 2565 K\u00f6lsch,Wyeast,,62.0,,7
1197,Kilt Dropper Wee Heavy,AMBER ALE,2023.0,WLP028,WLP028,White Labs,,55.0,,0
1198,Midnight Beach Dream (Dunkles Weissbier),DUNKELWEIZEN,2023.0,Wyeast 3068 Weihenstephan Wheat,Wyeast 3068 Weihenstephan Wheat,Wyeast,3068,64.0,,3
1199,Highwayman Saison,SAISON,2023.0,Wyeast 3711 French Saison,Wyeast 3711 French Saison,Wyeast,3711,,,0
1200,Extra Special Beautiful ESB,ENGLISH BITTER,2024.0,Wyeast 1968 London ESB ale,Wyeast 1968 London ESB ale,Wyeast,1968,62.0,,35
1201,Oak Flower Hazy IPA,IPA,2023.0,Omega British Ale V,Omega British Ale V,,OYL-011,,,0
1202,Fubarleywine,Barleywine,2021.0,Imperial Yeast A18 Joystick,Imperial Yeast A18 Joystick,,,60.0,,5
1203,The Son of Grapefruit Xtra Pale Ale,AMERICAN PALE ALE,2019.0,SafAle US-05,SafAle US-05,Fermentis,,68.0,,0
1204,Roger That Roggenbier,ROGGENBIER,2018.0,White Labs WLP300 Hefeweizen Ale or Wyeast 3068 Weihenstephan Weizen,White Labs WLP300 Hefeweizen Ale or Wyeast 3068 Weihenstephan Weizen,,,62.0,,0
1205,Lou’s Best ESB,ENGLISH PALE ALE,2018.0,Wyeast 1968 London ESB yeast,Wyeast 1968 London ESB yeast,Wyeast,1968,66.0,66.0,26
1206,Stewpid Propino Scottish Ale,AMBER ALE,2018.0,#1728 Scottish ale yeast,Scottish Ale,Wyeast,1728,55.0,,21
1207,Alabama Hopslammer American Pale Ale,AMERICAN PALE ALE,2018.0,:Wyeast 1056 and Safale US-05,:Wyeast 1056 and Safale US-05,,,66.0,,3
1208,Wood St. Common,AMBER LAGER,2018.0,San Francisco lager yeast,San Francisco lager yeast,White Labs,WLP810,62.0,,14
1209,Hey Man Dark Mild,BROWN ALE,2018.0,Wyeast 2112 California Lager yeast,Wyeast 2112 California Lager yeast,Wyeast,2112,55.0,,10
1210,Beerwreckdus Oatmeal Stout,OATMEAL STOUT,2018.0,White Labs WLP028 Edinburgh Ale,White Labs WLP028 Edinburgh Ale,White Labs,,67.0,,14
1211,George and Aaron’s Pre-Prohibition Porter,PORTER,2018.0,Diamond Lager Yeast,Diamond Lager Yeast,Lallemand,,54.0,,1
1212,Scottish Crème Brulee Ale,AMBER ALE,2018.0,WLP028 Scottish Ale Yeast,WLP028 Scottish Ale Yeast,,,55.0,62.0,17
1213,Blue Barrel Sour,SOUR ALE,2018.0,White Labs American Hefeweizen WLP320,White Labs American Hefeweizen WLP320,White Labs,,65.0,,14
1214,Benedictus Gruit Ale,HISTORICAL BEER,2018.0,Trappist Style High Gravity,Trappist Style High Gravity,Wyeast,3787,,,0
1215,No Fail Stout (Gluten-free),STOUT,2017.0,Safale S-04,Safale S-04,Fermentis,S-04,67.0,,4
1216,SLF Pale Ale,AMERICAN PALE ALE,2018.0,Imperial A01 House,Imperial A01 House,,Imperial A01,67.0,,0
1217,Kevin’s Mom,HEFEWEIZEN,2018.0,Wyeast 3068 Wehinstephan Weizen or White Labs WLP300 Hefeweizen Ale yeast,Wyeast 3068 Wehinstephan Weizen or White Labs WLP300 Hefeweizen Ale yeast,,,64.0,,12
1218,Holier than Meow Hefeweizen,HEFEWEIZEN,2018.0,Wyeast 3068 Weihenstephan Weizen or White Labs WLP300 Hefeweizen Ale yeast,Wyeast 3068 Weihenstephan Weizen or White Labs WLP300 Hefeweizen Ale yeast,,,54.0,,7
1219,Left on Colden Hefeweizen,HEFEWEIZEN,2018.0,Danstar Munich Wheat Beer dried yeast,Danstar Munich Wheat Beer dried yeast,Danstar,,54.0,,14
1220,Corn Tripel,BELGIAN ALE,2005.0,Belgian Ardennes Yeast or White Labs Belgian Ale Yeast,Belgian Ardennes Yeast or White Labs Belgian Ale Yeast,,,70.0,70.0,28
1221,No Quarter Smoked Porter,PORTER,,Pacman Yeast,Pacman Yeast,Wyeast,,65.0,68.0,0
1222,Walkin’ with the Man Strong Belgian Ale,BELGIAN ALE,2003.0,Saxon Belgian Clone ale yeast,Saxon Belgian Clone ale yeast,,,68.0,68.0,32
1223,Zane’s NZ Pale Ale,AMERICAN PALE ALE,2013.0,Danstar Nottingham,Danstar Nottingham,,,,,17
1224,Wynkoop Colorojo Clone,AMBER ALE,2013.0,White Labs WLP051 Cali Ale V or similar,White Labs WLP051 Cali Ale V or similar,White Labs,WLP051,69.0,,10
1225,South Cyde Brown Ale Recipe,BROWN ALE,2012.0,Wyeast 1968 London ESB ale yeast,Wyeast 1968 London ESB ale yeast,Wyeast,1968,68.0,,0
1226,Bald Belgian Blonde,BELGIAN ALE,2012.0,Belgian Ale Yeast (Wyeast 1388 or White Labs WLP570),Belgian Ale Yeast (Wyeast 1388 or White Labs WLP570),,,68.0,,0
1227,Poblano Wit,BELGIAN ALE,2013.0,Wyeast 3944 Belgian Wit ale yeast,Wyeast 3944 Belgian Wit ale yeast,Wyeast,3944,62.0,,19
1228,Dark English Barleywine,BARLEYWINE,2010.0,WLP English Ale,WLP English Ale,White Labs,WLP002,68.0,,0
1229,Miss Vickie,Blonde Ale,2012.0,London ESB ale yeast,London ESB ale yeast,Wyeast,,,,0
1230,Ctrl + Alt + Delete,ALTBIER,2012.0,German ale yeast Wyeast 1007 and WLP036 Dusseldorf Alt,German ale yeast Wyeast 1007 and WLP036 Dusseldorf Alt,,,66.0,34.0,21
1231,Bit of Bitter,ENGLISH PALE ALE,2012.0,Thames Valley ale yeast,Thames Valley ale yeast,Wyeast,1275,,,0
1232,Albanach Láidir,AMBER ALE,2012.0,Edinburgh Scottish ale yeast,Scottish Ale,White Labs,WLP028,65.0,65.0,35
1233,West Coast Blaster,AMBER ALE,2012.0,WLP001 California ale,WLP001 California ale,White Labs,,67.0,40.0,40
1234,Nick’s Northern English Brown Ale,BROWN ALE,2012.0,West Yorkshire Ale,West Yorkshire Ale,Wyeast,1469-PC,60.0,,14
1235,Brown Bag Brown Porter,AMERICAN PORTER,2012.0,Wyeast 1028 London ale yeast,Wyeast 1028 London ale yeast,Wyeast,1028,68.0,,14
1236,Chernaya Polnoch RIS,IMPERIAL STOUT,2012.0,White Labs WLP005 British ale yeast,White Labs WLP005 British ale yeast,White Labs,WLP005,65.0,65.0,35
1237,Hop-Fu,AMERICAN IPA,2012.0,WLP001 California ale yeast,WLP001 California ale yeast,White Labs,,67.0,67.0,20
1238,Three King’s Baltic Porter,BALTIC PORTER,2010.0,WLP 830 German Lager yeast starter,WLP 830 German Lager yeast starter,White Labs,,52.0,,0
1239,Glenn’s Oatmeal Stout,OATMEAL STOUT,2010.0,WLP 002 ale yeast,WLP 002 ale yeast,White Labs,WLP002,65.0,,14
1240,Hop-Fu,AMERICAN IPA,2010.0,White Labs WLP001 California ale yeast,White Labs WLP001 California ale yeast,White Labs,,67.0,67.0,20
1241,Roggen (2010),ROGGENBIER,2010.0,WLP 380 ale yeast,WLP 380 ale yeast,White Labs,,68.0,68.0,28
1242,Saison Lite 139,BELGIAN ALE,2010.0,White Labs WLP 565 Saison ale yeast,White Labs WLP 565 Saison ale yeast,White Labs,WLP565,75.0,34.0,42
1244,Sully’s Belgian Blonde,BELGIAN ALE,2010.0,WLP 500 Trappist ale yeast,WLP 500 Trappist ale yeast,White Labs,WLP500,68.0,,0
1245,JJs Barleywine,BARLEYWINE,2010.0,Dry English Ale Yeast,Dry English Ale Yeast,White Labs,,68.0,73.0,27
1246,Peaches – N – Cream Hefe,FRUIT BEER,2010.0,WLP 300 Hefeweizen Ale,WLP 300 Hefeweizen Ale,White Labs,,65.0,35.0,180
1247,Zingibier,BELGIAN ALE,2010.0,3944 Belgian Witbier yeast,3944 Belgian Witbier yeast,Wyeast,,68.0,68.0,35
1248,Spanish Cedar IPA,IPA,2010.0,White Labs WLP 007,White Labs WLP 007,White Labs,,67.0,60.0,20
1249,Old Ale with Grapes and Honey,FRUIT BEER,2010.0,North End Tavern Brewing American Ale yeast starter,North End Tavern Brewing American Ale yeast starter,,,70.0,,21
1250,Jimmy’s ESB,ENGLISH PALE ALE,2009.0,Wyeast No. 1768 VSS-PC English Special Bitter ale yeast,Wyeast No. 1768 VSS-PC English Special Bitter ale yeast,Wyeast,1768,68.0,70.0,35
1251,Lara Pale Ale (2009),AMERICAN PALE ALE,2009.0,WLP002 English ale yeast,WLP002 English ale yeast,,,68.0,68.0,14
1252,Modest Mild,BROWN ALE,2009.0,London ale yeast,London ale yeast,Wyeast,No. 1028,68.0,,5
1253,Geoff’s Robust Porter,Baltic Porter,2009.0,No. 1318 London ale III,No. 1318 London ale III,Wyeast,1318,65.0,,0
1254,Redridge Stout,FOREIGN / TROPICAL STOUT,2009.0,1056 American ale yeast,Chico/US-05 (American Ale),Wyeast,1056,67.0,35.0,25
1255,Blitzkrieg Hops,ENGLISH IPA,2009.0,London ale yeast,London ale yeast,Wyeast,1028,63.0,,14
1256,El Hefe (2009),HEFEWEIZEN,2009.0,Wyeast 3068 Weihenstephan Weizen,Wyeast 3068 Weihenstephan Weizen,Wyeast,3068,65.0,,0
1257,Jeff’s Belgian Ale,BELGIAN ALE,2009.0,Belgian Golden ale yeast,Belgian Golden ale yeast,White Labs,WLP 570,72.0,,0
1258,Creative Destruction Barleywine,BARLEYWINE,2009.0,No. 1056 American ale yeast,No. 1056 American ale yeast,Wyeast,,68.0,65.0,21
1259,Mashing Pumpkins Spiced Saison,BELGIAN ALE,2009.0,Saison I,Saison I,White Labs,WLP565,70.0,,0
1260,Ramon’s Kölsch,HYBRID BEER,2007.0,German Ale/K\u00f6lsch yeast,German Ale/K\u00f6lsch yeast,,,62.0,38.0,42
1261,JZ Alt,ALTBIER,2007.0,Wyeast No. 1007 German ale yeast,Wyeast No. 1007 German ale yeast,,,62.0,38.0,21
1262,Bears Bitter,ENGLISH PALE ALE,2007.0,WLP 002 English ale yeast,WLP 002 English ale yeast,White Labs,,65.0,65.0,13
1263,Kaltrauch Rauchbier (2023),RAUCHBIER,2023.0,Fermentis S-23 German Lager,Fermentis S-23 German Lager,Fermentis,,,,19
1264,Kyle’s Bavarian Pils,German Pilsner,2018.0,WLP833 German Bock Lager,WLP833 German Bock Lager,White Labs,,48.0,,10
1265,Lovelace Vienna Lager,AMBER LAGER,2018.0,WLP830 German lager,WLP830 German lager,White Labs,WLP830,48.0,,14
1266,Dark Rhine Schwarzbier,DARK LAGER,2018.0,Bavarian lager yeast or yeast starter,Bavarian lager yeast or yeast starter,,,55.0,,14
1267,Aurora Helles Bock,BOCK,2018.0,WLP833 German Bock Lager,WLP833 German Bock Lager,White Labs,,50.0,,44
1268,Propensity Pilsener Lager,GERMAN PILSNER,,lager yeast,lager yeast,,,,,0
1269,Black Saxon 2,DARK LAGER,2012.0,Wyeast 2206 Bavarian lager yeast,Wyeast 2206 Bavarian lager yeast,Wyeast,2206,50.0,45.0,30
1270,The Noidinator,BOCK,2012.0,Wyeast 2206 Bavarian lager yeast,Wyeast 2206 Bavarian lager yeast,Wyeast,2206,50.0,35.0,56
1271,Zen Bock,BOCK,2012.0,Wyeast 3333 German Wheat ale yeast,Wyeast 3333 German Wheat ale yeast,Wyeast,,64.0,,0
1272,"Thanks, Curt",FRUIT BEER,2009.0,San Francisco lager yeast,San Francisco lager yeast,White Labs,WLP 810,65.0,35.0,194
1273,Brisket in a Bottle,RAUCHBIER,2009.0,WLP 820 Octoberfest/Marzen lager,WLP 820 Octoberfest/Marzen lager,White Labs,,50.0,,21
1274,GB Märzen,AMBER LAGER,2007.0,WLP830 German lager yeast,WLP830 German lager yeast,White Labs,,52.0,34.0,210
1275,Steve and Dan’s Schwarzbier,DARK LAGER,2007.0,Wyeast No. 2308 Munich lager,Wyeast No. 2308 Munich lager,Wyeast,2308,52.0,54.0,51
1276,Bitezen Bock,BOCK,2007.0,WLP300 Hefeweizen ale yeast,WLP300 Hefeweizen ale yeast,White Labs,WLP300,68.0,68.0,40
1277,Brazillionaire Semi-Sweet Mead,STANDARD MEAD,2023.0,Melody,Melody,,6 g,,,0
1278,Frankenbutter! Specialty Mead,EXPERIMENTAL MEAD,2023.0,WLP002 English Ale Yeast slurry,WLP002 English Ale Yeast slurry,White Labs,WLP002,,,0
1279,Tupearelo Pear Mead,FRUIT MEAD,2023.0,Imperial A44 Kveiking,Imperial A44 Kveiking,,,,,0
1280,Over the Falls in a Gin Barrel Specialty Mead,SPECIALTY MEAD,2023.0,Lalvin 71B,Lalvin 71B,,,,,0
1281,Fresh PRINZ Cyser,FRUIT MEAD,2023.0,Lalvin Sav Blanc QA23,Lalvin Sav Blanc QA23,,,,,0
1282,Norwegian Farmhouse-Inspired Mead,EXPERIMENTAL MEAD,2022.0,Kveik VOSS,Kveik VOSS,,,104.0,,0
1283,That Guy Wins Too Much (Experimental Mead),EXPERIMENTAL MEAD,2022.0,Uvaferm 43,Uvaferm 43,,,,,14
1284,Lawnmower Mead,FRUIT MEAD,2022.0,WLP720,WLP720,White Labs,WLP720,,,4
1285,Ode to H.O.D. Melomel,FRUIT MEAD,2022.0,Lalvin 71B,Lalvin 71B,,,70.0,,14
1286,Cherry Dangerous Mead,Stone Fruit Mead,2022.0,Lalvin Bourgovin RC 212,Lalvin Bourgovin RC 212,,,,,21
1287,You’re My Boy Blue (B2) Berry Mead,BERRY MEAD,2022.0,QA23,QA23,,,,,0
1288,Cab Pyment II,PYMENT / GRAPE MEAD,2022.0,Lalvin Bourgovin RC 212,Lalvin Bourgovin RC 212,,,65.0,,0
1289,Matthew’s Cyser,CYSER / APPLE MEAD,2022.0,Lalvin QA23,Lalvin QA23,,,,,0
1290,Blends Without Friends Sweet Mead,SWEET MEAD,2022.0,Lalvin D47,Lalvin D47,,,,,0
1291,Crimson Stag,PYMENT / GRAPE MEAD,2021.0,Lalvin Bourgovin RC212,Lalvin Bourgovin RC212,,,,,0
1292,Dwójniak Figa Mead,HISTORICAL MEAD,2021.0,Uvaferm 43,Uvaferm 43,,,,,0
1293,Ode to Repas Fruit & Spice Mead,FRUIT MEAD,2021.0,Lalvin D47,Lalvin D47,,,,,0
1294,Michigan U-Pick: Montmorency Vs. Balaton Stone Fruit Mead,STONE FRUIT MEAD,2021.0,Lalvin Bourgovin Rc212,Lalvin Bourgovin Rc212,,,,,0
1295,Leatherwood Dry Mead,DRY MEAD,2021.0,Wyeast 4184 Sweet Mead,Wyeast 4184 Sweet Mead,Wyeast,4184,67.0,63.0,220
1296,Orange Blossom Traditional Mead,STANDARD MEAD,2021.0,Lalvin 71B,Lalvin 71B,,,,,0
1297,Ken Schramm’s Dry Show Mead,STANDARD MEAD,,Steinberger (or other),Steinberger (or other),,,,,0
1298,Hairy Vetch Traditional Mead (1 gallon recipe),STANDARD MEAD,2021.0,Bootleg Biology Chardonnay,Bootleg Biology Chardonnay,,,60.0,,0
1300,Carvin’s Traditional Mead,,2021.0,DV10 dry yeast,DV10 dry yeast,,DV10,62.0,,3
1301,Mead Day 2020 Traditional Mead,STANDARD MEAD,2020.0,DV10 dry yeast,DV10 dry yeast,,DV10,62.0,,7
1304,Primordial Plot Cyser,CYSER / APPLE MEAD,2020.0,Lalvin EC-1118,Lalvin EC-1118,,,68.0,,21
1305,Desert Gold Mead,SEMI-SWEET MEAD,2019.0,Fermentis SafAle S-04,Fermentis SafAle S-04,Fermentis,,65.0,,14
1306,Better Yeast Management Mead,STANDARD MEAD,2020.0,Red Star C\u00f4te des Blancs,Red Star C\u00f4te des Blancs,,,65.0,,0
1307,"Strong, Sweet, Simple Mead",STANDARD MEAD,2020.0,Red Star C\u00f4te des Blancs,Red Star C\u00f4te des Blancs,,Red Star C\u00f4te des Blancs,65.0,,0
1308,Mr. Anderson’s El Hefe’s El Pogo,FRUIT MEAD,2020.0,Lalvin 71-B,Lalvin 71-B,,,65.0,,14
1309,Amy Olsen’s Morat,BERRY MEAD,2020.0,SafAle US-05,SafAle US-05,Fermentis,,,,0
1310,Jiggly Puff and Stuff,STANDARD MEAD,2019.0,Lalvin D-47,Lalvin D-47,,,,,14
1312,Buzzzed Cyser,CYSER / APPLE MEAD,2019.0,White Labs WLP 775 English Cider Yeast,White Labs WLP 775 English Cider Yeast,White Labs,WLP 775,65.0,,4
1313,Chateau Gates Cyser,CYSER / APPLE MEAD,2019.0,ICV-D47,ICV-D47,Lallemand,,62.0,,38
1314,Blueberry Vice Melomel,BERRY MEAD,2019.0,Lalvin ICV-D47,Lalvin ICV-D47,,,,,0
1315,Don’t Poke the Doughboy,HERB & SPICE MEAD,2019.0,Lalvin D-47,Lalvin D-47,,,68.0,,14
1316,Cherry Mead,FRUIT MEAD,2019.0,71b wine yeast,71b wine yeast,,,,,0
1317,Hairy Vetch Traditional Mead,STANDARD MEAD,2019.0,58W3,58W3,,,,,0
1318,Pinot “Newer” Pyment,FRUIT MEAD,2019.0,Lalvin Bourgovin RC212,Lalvin Bourgovin RC212,,,68.0,,0
1319,Aji Panca Spiced Mead,EXPERIMENTAL MEAD,2019.0,Lalvin QA23,Lalvin QA23,,,62.0,,210
1320,T’alla Braggot,BRAGGOT,2019.0,American ale yeast,American ale yeast,,,,,10
1321,T’ej Mead,HERB & SPICE MEAD,2019.0,Neutral American ale yeast,Neutral American ale yeast,,,,,35
1322,Covfefe Traditional Mead,SEMI-SWEET MEAD,2019.0,Lavlin D47,Lavlin D47,,,,,14
1323,Bucktart Cherry Mead,FRUIT MEAD,2019.0,Lalvin 71B,Lalvin 71B,,,,,0
1325,Prairie Rose Meadery Vanilla Cinnamon Mead,EXP,2019.0,71B-1122,71B-1122,Lalvin,,,,0
1326,Mango Black Tea Short Mead,EXPERIMENTAL MEAD,2016.0,Champagne yeast,Champagne yeast,,,68.0,,7
1327,Indian Summer Berry Melomel,BERRY MEAD,2014.0,71B-1122,71B-1122,Lallemand,,62.0,62.0,42
1328,Buckwheat Mead,STANDARD MEAD,2018.0,Lallemand DV-10,Lallemand DV-10,Lallemand,,,,90
1329,"Yeah, It’s Dumb. So What? Cyser",CYSER / APPLE MEAD,2018.0,WLP007,WLP007,White Labs,,66.0,,0
1330,Pepper Mead,EXPERIMENTAL MEAD,2018.0,Lavlin 71B,Lavlin 71B,,,68.0,,156
1331,Fogweaver Traditional Mead,STANDARD MEAD,2018.0,WLP720,WLP720,White Labs,,78.0,32.0,45
1332,Purple Power Cherry & Black Currant Melomel,FRUIT MEAD,2018.0,Rehydrated yeast,Rehydrated yeast,71-b,,,,0
1333,Champagne De Guimauve Mead,SEMI-SWEET MEAD,2018.0,DV10,DV10,,DV10,60.0,,0
1334,Scott’s Cherry Mead,FRUIT MEAD,2018.0,RC212,RC212,,36 g,62.0,,0
1335,Ode to Jadwiga Mead,HISTORICAL MEAD,2018.0,Uvaferm 43,Uvaferm 43,Uvaferm,,,,0
1336,Tej (Ethiopian-style mead),HERB & SPICE MEAD,2016.0,D21 dry wine yeast,D21 dry wine yeast,,D21,65.0,,30
1337,Le Pomme 1,STANDARD MEAD,2017.0,Chardonnay yeast,Chardonnay yeast,,,,,202
1338,Little Dark Heart,FRUIT MEAD,2017.0,BA-11 dry yeast,BA-11 dry yeast,,BA-11,68.0,68.0,24
1339,An Uncommon Disaster,EXPERIMENTAL MEAD,2017.0,Lalvin 71B-1122,Lalvin 71B-1122,Lallemand,71B-1122,68.0,68.0,23
1340,Moonlight Meadery Desire Melomel,BERRY MEAD,,71B-1122,71B-1122,Lalvin,71B-1122,,,90
1342,Buckwheat Buffalo Traditional Mead,STANDARD MEAD,2016.0,D47,D47,,,63.0,,120
1343,Holy Cacao Specialty Mead,EXPERIMENTAL MEAD,2016.0,Chardonnay yeast,Chardonnay yeast,,,,,202
1344,Limey Bastard Melomel,FRUIT MEAD,2016.0,Sweet Mead yeast,Sweet Mead yeast,Wyeast,4184,68.0,68.0,90
1345,Blueberry Mead,Semi-Sweet Mead,2015.0,Lalvin 71B-1122,Lalvin 71B-1122,,,60.0,64.0,180
1346,Plum Crazy,FRUIT MEAD,2015.0,WLP720 Sweet Mead yeast,WLP720 Sweet Mead yeast,White Labs,WLP720,,,0
1347,Damage Control,EXPORERIMENTAL MEAD,2015.0,Lalvin 71B yeast,Lalvin 71B yeast,,,,,0
1348,Tradition Dry Varietal Mead,DRY MEAD,,Lalvin 71B-1122,Lalvin 71B-1122,,,,,0
1349,Dry Nutmeg Mead,HERB & SPICE MEAD,2014.0,Epernay yeast,Epernay yeast,,,,,0
1350,Super Berry Melomel,FRUIT MEAD,2005.0,Lalvin Narbonne Yeast (71B-1122),Lalvin Narbonne Yeast (71B-1122),,,,,28
1353,Veronica’s Sweet & Sultry Cyser,CYSER / APPLE MEAD,2002.0,WLP002 English Ale Yeast,WLP002 English Ale Yeast,White Labs,,68.0,68.0,128
1354,Sparkling Ginger Mead,HERB & SPICE MEAD,2011.0,Lalvin 71B-1122,Lalvin 71B-1122,,Narbonne,,,0
1355,It’s My First Mead,STANDARD MEAD,1994.0,Lalvin EC-1118,Lalvin EC-1118,,,68.0,65.0,316
1356,Cherry Mead,FRUIT MEAD,2003.0,Lalvin 71B-1122 Narbonne Yeast strain,Lalvin 71B-1122 Narbonne Yeast strain,,,,,0
1357,Norman French Cider,STANDARD CIDER & PERRY,2023.0,Epernay II,Epernay II,,,60.0,,0
1358,Fight Fire with Fire Cider,SPECIALTY CIDER & PERRY,2023.0,Lalvin 71B,Lalvin 71B,,,,,0
1359,Cinco de Mango Cider,FRUIT CIDER & PERRY,2022.0,Lallemand Belle Saison,Lallemand Belle Saison,,,67.0,67.0,15
1360,Bobbing For Medals New World Cider,NEW WORLD CIDER,2022.0,Red Star Cote de Blancs,Red Star Cote de Blancs,,,58.0,,0
1361,Sacrilege Sour Cherry Cider,SPICED CIDER & PERRY,2022.0,Wyeast 1968 London ESB YEAST,Wyeast 1968 London ESB YEAST,Wyeast,1968,,,0
1362,Easy Peasy Apple Squeezy,STANDARD CIDER & PERRY,2021.0,EC-1118,EC-1118,,,68.0,,14
1363,California-style Fire Cider/Cidre de Feu,SPECIALTY CIDER & PERRY,2021.0,Lalvin DV10 (Champagne),Lalvin DV10 (Champagne),Lalvin,DV10,60.0,,28
1364,PrimeTime Perry,NEW WORLD CIDER,2021.0,QA23,QA23,Lalvin,,62.0,60.0,141
1365,TNT Cider,SPICED CIDER & PERRY,,Liquid Cider Yeast or Dried Yeast,Liquid Cider Yeast or Dried Yeast,,,60.0,,14
1366,Passionfruit Cider,FRUIT CIDER & PERRY,2019.0,WLP028,WLP028,White Labs,,65.0,,0
1367,Alpine Apple Cider,NEW WORLD CIDER,2019.0,Awri 350,Awri 350,,,,,0
1368,Apple Pie Cider,FRUIT CIDER & PERRY,2019.0,Nottingham Ale Dry Yeast,Nottingham Ale Dry Yeast,,11 g,65.0,,21
1369,Sorry for Perrying,STANDARD CIDER & PERRY,2019.0,Cote des Blancs / DV10,Cote des Blancs / DV10,,,,,0
1370,Nathan’s Ice Cider,SPECIALTY CIDER & PERRY,2019.0,WLP720 Sweet Mead/Wine yeast,WLP720 Sweet Mead/Wine yeast,White Labs,,,,0
1371,Plum Crazy Cider,FRUIT CIDER & PERRY,2018.0,White Labs WLP720,White Labs WLP720,White Labs,WLP720,68.0,68.0,21
1372,Road Trip Hard Cider,NEW ENGLAND CIDER,2018.0,CBC-1,CBC-1,Lallemand,,,,10
1373,Jeremy’s New England Cider,NEW ENGLAND CIDER,2018.0,WLP 775,WLP 775,White Labs,,,,0
1375,Nathan’s 2016 Ice Cider,ICE CIDER,2018.0,WLP720,WLP720,White Labs,WLP720,,,0
1376,Westside Traditional,STANDARD CIDER & PERRY,2017.0,Vivace Renaissance Yeast,Vivace Renaissance Yeast,,,60.0,55.0,111
1378,Heather’s Perry,STANDARD CIDER & PERRY,2016.0,Lalvin DV-10,Lalvin DV-10,,DV-10,,60.0,150
1379,Westside Sweet Heat,NEW ENGLAND CIDER,2016.0,Premier Cuv\u00e9e wine yeast,Premier Cuv\u00e9e wine yeast,,,,,0
1380,Brett’s Common Cider,STANDARD CIDER & PERRY,2015.0,WLP775 English Cider yeast,WLP775 English Cider yeast,White Labs,,66.0,,14
1381,Ice Cider,ICE CIDER,2015.0,Lalvin 71-B,Lalvin 71-B,,71-B,60.0,60.0,150
1382,Can’t Wait To See Where This Gueuze,GUEUZE,2023.0,Wyeast 5526 Brettanomyces Lambicus,Wyeast 5526 Brettanomyces Lambicus,Wyeast,,,,14
