recipe_id,recipe_title,style,style_group,year,step_number,step_name,temp_F,time_min
1101,SummersALT,ALTBIER,OTHER,2008.0,1,Mash at 134\u00b0F (57\u00b0C),134.0,20
1101,SummersALT,ALTBIER,OTHER,2008.0,2,Raise mash to 158\u00b0F (70\u00b0C) and mash for 60 minutes,158.0,60
1102,Kevin’s Standard Bitter,ENGLISH PALE ALE,IPA,2008.0,1,Mash,151.0,60
1103,"If It Ain’t Scottish, It’s Crap!",AMBER ALE,AMBER_ALE,2008.0,1,Mash,153.0,60
1104,Lara Pale Ale (2008),AMERICAN PALE ALE,IPA,2008.0,1,Mash,152.0,60
1105,Nutty Professor Ale,BROWN ALE,BROWN_ALE,2008.0,1,Mash,154.0,90
1106,Paul’s Robust Porter,BALTIC PORTER,PORTER,2008.0,1,Mash,152.0,60
1107,Fostag Stout,AMERICAN STOUT,STOUT,2008.0,1,Mash,154.0,90
1108,Pliny the Elder Clone,AMERICAN IPA,IPA,2008.0,1,Mash,152.0,60
1109,England-Weizen,HEFEWEIZEN,WHEAT_BEER,2008.0,1,Rest 1,122.0,30
1109,England-Weizen,HEFEWEIZEN,WHEAT_BEER,2008.0,2,Rest 2,142.0,30
1109,England-Weizen,HEFEWEIZEN,WHEAT_BEER,2008.0,3,Rest 3,158.0,30
1109,England-Weizen,HEFEWEIZEN,WHEAT_BEER,2008.0,4,Mash out,168.0,10
1110,100% Brettanomyces,BELGIAN ALE,BELGIAN,2008.0,1,Mash at 148\u00b0F (64\u00b0C),148.0,60
1110,100% Brettanomyces,BELGIAN ALE,BELGIAN,2008.0,2,Mash at 168\u00b0F (76\u00b0C),168.0,15
1112,Have a Nice Tripel,BELGIAN ALE,BELGIAN,2008.0,1,Protein Rest,122.0,30
1112,Have a Nice Tripel,BELGIAN ALE,BELGIAN,2008.0,2,Protein Rest to mash-in,147.0,90
1112,Have a Nice Tripel,BELGIAN ALE,BELGIAN,2008.0,3,Mash Out,160.0,15
1113,Cheap Leather Jackety Barley Wine,BARLEYWINE,STRONG_ALE,2008.0,1,Mash,152.0,60
1114,It’s All Mine So Keep Back Berliner Weisse,BERLINER WEISSE,SOUR,2008.0,1,Mash in,150.0,60
1115,Paul’s American Wheat Ale with Lemon,AMERICAN WHEAT,WHEAT_BEER,2008.0,1,Rest at 125\u00b0 F (52\u00b0C),125.0,15
1115,Paul’s American Wheat Ale with Lemon,AMERICAN WHEAT,WHEAT_BEER,2008.0,2,Rest at 144\u00b0 F (62\u00b0C),144.0,15
1115,Paul’s American Wheat Ale with Lemon,AMERICAN WHEAT,WHEAT_BEER,2008.0,3,Rest at 154\u00b0 F (68\u00b0C),154.0,15
1115,Paul’s American Wheat Ale with Lemon,AMERICAN WHEAT,WHEAT_BEER,2008.0,4,Rest at 168\u00b0 F (76\u00b0C),168.0,15
1116,Burnin’ Down the House,BOCK,LAGER,2008.0,1,Mash In,127.0,10
1116,Burnin’ Down the House,BOCK,LAGER,2008.0,2,Rest,146.0,40
1116,Burnin’ Down the House,BOCK,LAGER,2008.0,3,Decoction Heat,162.0,10
1116,Burnin’ Down the House,BOCK,LAGER,2008.0,4,Boil Decoction,162.0,5
1116,Burnin’ Down the House,BOCK,LAGER,2008.0,5,Main Mash Hold,158.0,10
1116,Burnin’ Down the House,BOCK,LAGER,2008.0,6,Mash Out,168.0,10
1117,Ben Franklin’s Ale,HISTORICAL BEER,OTHER,2008.0,1,Mash,154.0,60
1123,Kristen and Orsolya’s Munich Helles,HELLES,OTHER,2007.0,1,Decoction Rest 1,95.0,15
1123,Kristen and Orsolya’s Munich Helles,HELLES,OTHER,2007.0,2,Decoction Rest 2,110.0,15
1123,Kristen and Orsolya’s Munich Helles,HELLES,OTHER,2007.0,3,Decoction Rest 3,144.0,15
1123,Kristen and Orsolya’s Munich Helles,HELLES,OTHER,2007.0,4,Decoction Rest 4,158.0,15
1124,Greg and Liz’s Pilsner,PILSNER,LAGER,2007.0,1,protein rest,119.0,5
1124,Greg and Liz’s Pilsner,PILSNER,LAGER,2007.0,2,sacch rest,153.0,90
1125,Saison d’Ete,BELGIAN ALE,BELGIAN,2007.0,1,Mash at 150\u00b0F,150.0,60
1125,Saison d’Ete,BELGIAN ALE,BELGIAN,2007.0,2,Raise to 155\u00b0F,155.0,15
1126,Jamil’s Flanders Red,FLANDERS RED,OTHER,2007.0,1,Mash,154.0,60
1127,John5s Belgian Dark Strong,BELGIAN ALE,BELGIAN,2007.0,1,Mash in,153.0,60
1127,John5s Belgian Dark Strong,BELGIAN ALE,BELGIAN,2007.0,2,Mash out,168.0,10
1128,Old Blood & Guys – California,BARLEYWINE,STRONG_ALE,2007.0,1,Mash,152.0,60
1129,Summer Breeze,AMERICAN WHEAT,WHEAT_BEER,2007.0,1,Mash in,150.0,60
1130,Mild Jalape,AMBER ALE,AMBER_ALE,2007.0,1,Main Mash,158.0,90
1131,Dare to Roeselare,FLANDERS RED,OTHER,2007.0,1,Mash,158.0,90
1132,Richard’s Chipotle Pepper Bock,BOCK,LAGER,2007.0,1,Mash,156.0,60
1138,Champagne Lager,AMERICAN LAGER,LAGER,2006.0,1,Mash,152.0,60
1139,Drei Liebchen Deutsche Pils,GERMAN PILSNER,LAGER,2006.0,1,Mash,152.0,60
1139,Drei Liebchen Deutsche Pils,GERMAN PILSNER,LAGER,2006.0,2,Mash out,170.0,10
1140,Oface Ofest,OKTOBERFEST,OTHER,2006.0,1,Rest at 95\u00b0F,95.0,10
1140,Oface Ofest,OKTOBERFEST,OTHER,2006.0,2,Rest at 110\u00b0F,110.0,10
1140,Oface Ofest,OKTOBERFEST,OTHER,2006.0,3,Rest at 144\u00b0F,144.0,30
1140,Oface Ofest,OKTOBERFEST,OTHER,2006.0,4,Rest at 158\u00b0F,158.0,30
1140,Oface Ofest,OKTOBERFEST,OTHER,2006.0,5,Mash Out at 165\u00b0F,165.0,10
1141,Jonathon’s Dark Lager,DARK LAGER,LAGER,2006.0,1,Mash,155.0,120
1142,Dominator,BOCK,LAGER,2006.0,1,,152.0,90
1143,Ted’s Cream Ale,CREAM ALE,BLONDE_PALE,2006.0,1,Mash,153.0,60
1144,Bob’s Bitter,ENGLISH PALE ALE,IPA,2006.0,1,Mash,150.0,60
1145,Sand Hill Scottie,AMBER ALE,AMBER_ALE,2006.0,1,Mash,154.0,90
1145,Sand Hill Scottie,AMBER ALE,AMBER_ALE,2006.0,2,Mash Out,168.0,30
1146,Drunk Monk Pale Ale,AMERICAN PALE ALE,IPA,2006.0,1,Mash,152.0,60
1148,Greg and Liz’s Baltic Porter,BALTIC PORTER,PORTER,2006.0,1,Protein Rest,126.0,20
1148,Greg and Liz’s Baltic Porter,BALTIC PORTER,PORTER,2006.0,2,Saccharification Rest,154.0,70
1148,Greg and Liz’s Baltic Porter,BALTIC PORTER,PORTER,2006.0,3,Mash Out,170.0,5
1149,RIS,IMPERIAL STOUT,STOUT,2006.0,1,Mash,152.0,60
1150,Chicken Creek IPA,AMERICAN IPA,IPA,2006.0,1,Mash,154.0,60
1151,Peter Nelson’s RoggenBier,ROGGENBIER,OTHER,2006.0,1,Mash,158.0,75
1153,Throwing the Dice Again!,BELGIAN ALE,BELGIAN,2006.0,1,Mash,151.0,120
1154,Jamil’s Belgian Strong Dark Ale,BELGIAN ALE,BELGIAN,2006.0,1,Mash,153.0,60
1154,Jamil’s Belgian Strong Dark Ale,BELGIAN ALE,BELGIAN,2006.0,2,Mash Out,168.0,10
1155,Jeff’s Old ale,OLD ALE,OTHER,2006.0,1,Mash,154.0,60
1156,Blackberry & Cream,FRUIT BEER,OTHER,2006.0,1,Mash in,152.0,60
1157,Vanilla Cream Stout,SPICE & HERB BEER,OTHER,2006.0,1,Mash,155.0,60
1158,Jamil’s Classic Rauchbier,RAUCHBIER,OTHER,2006.0,1,Mash,154.0,60
1158,Jamil’s Classic Rauchbier,RAUCHBIER,OTHER,2006.0,2,Mash Out,168.0,5
1159,Garden Gruit,HISTORICAL BEER,OTHER,2006.0,1,Protein Rest,120.0,30
1159,Garden Gruit,HISTORICAL BEER,OTHER,2006.0,2,Saccharification Rest,153.0,30
1159,Garden Gruit,HISTORICAL BEER,OTHER,2006.0,3,Mash Out,168.0,10
1165,Golden Era Lager,PILSNER,LAGER,2005.0,1,Mash,154.0,60
1166,Little Vienna,AMBER LAGER,LAGER,2005.0,1,Mash,150.0,60
1167,Heilige Helles,BOCK,LAGER,2005.0,1,Mash,145.0,60
1168,Summer Kölsch,HYBRID BEER,OTHER,2005.0,1,Mash,152.0,60
1169,Ed’s Alt,ALTBIER,OTHER,2005.0,1,Mash,150.0,90
1170,True Brit,ENGLISH PALE ALE,IPA,2005.0,1,Mash,152.0,60
1171,Curt and Kathy’s Scottish 60/-,AMBER ALE,AMBER_ALE,2005.0,1,Mash,152.0,60
1172,Screaming Viking Pale Ale,AMERICAN PALE ALE,IPA,2005.0,1,Mash,158.0,45
1173,Jamil’s English Brown,BROWN ALE,BROWN_ALE,2005.0,1,Mash at 154\u00b0F,154.0,60
1173,Jamil’s English Brown,BROWN ALE,BROWN_ALE,2005.0,2,Mash out at 168\u00b0F,168.0,10
1174,Black Hills Porter,BALTIC PORTER,PORTER,2005.0,1,Mash at 104\u00b0F,104.0,30
1174,Black Hills Porter,BALTIC PORTER,PORTER,2005.0,2,Hold at 140\u00b0F,140.0,30
1174,Black Hills Porter,BALTIC PORTER,PORTER,2005.0,3,Hold at 158\u00b0F,158.0,30
1176,13 Mile IPA,ENGLISH IPA,IPA,2005.0,1,Mash,152.0,60
1177,Paul’s Hefeweizen,HEFEWEIZEN,WHEAT_BEER,2005.0,1,Mash,150.0,60
1179,Oh To Daisy,BELGIAN ALE,BELGIAN,2005.0,1,Mash,150.0,120
1180,Blunt Trauma,BELGIAN ALE,BELGIAN,2005.0,1,Mash in,160.0,60
1181,Arrogant Barrister,BARLEYWINE,STRONG_ALE,2005.0,1,Mash,150.0,60
1182,Kölsch Abuse,FRUIT BEER,OTHER,2005.0,1,Mash,152.0,30
1183,Love Potino #9,IMPERIAL STOUT,STOUT,2005.0,1,Rest 1,122.0,30
1183,Love Potino #9,IMPERIAL STOUT,STOUT,2005.0,2,Rest 2,141.0,30
1183,Love Potino #9,IMPERIAL STOUT,STOUT,2005.0,3,Rest 3,154.0,60
1183,Love Potino #9,IMPERIAL STOUT,STOUT,2005.0,4,Mash Out,170.0,10
1184,Bellringer,HISTORICAL BEER,OTHER,2005.0,1,Main Mash,155.0,90
1190,Whiz-Bang! Belgian Dark Strong Ale,BELGIAN DARK STRONG ALE,STRONG_ALE,2023.0,1,Mash at 148\u00b0F,148.0,50
1190,Whiz-Bang! Belgian Dark Strong Ale,BELGIAN DARK STRONG ALE,STRONG_ALE,2023.0,2,Mash at 168\u00b0F,168.0,10
1191,Challenge Accepted American Amber Ale,AMERICAN AMBER ALE,AMBER_ALE,2023.0,1,Mash in,154.0,60
1192,Philly Sour Saison,SAISON,BELGIAN,2024.0,1,Mash,149.0,60
1193,Horizon Pale Ale,AMERICAN PALE ALE,IPA,2023.0,1,,148.0,60
1194,One Way or Another Guava Blonde Ale,FRUIT BEER,OTHER,2023.0,1,Mash,152.0,60
1195,Old Man Johnson’s Farm Catharina Sour,SOUR ALE,SOUR,2023.0,1,Mash in,149.0,45
1195,Old Man Johnson’s Farm Catharina Sour,SOUR ALE,SOUR,2023.0,2,Mash temp raise,154.0,15
1195,Old Man Johnson’s Farm Catharina Sour,SOUR ALE,SOUR,2023.0,3,Mash out,168.0,15
1196,Iceberg! Kölsch,KOLSCH,OTHER,2023.0,1,Dough In,144.0,0
1196,Iceberg! Kölsch,KOLSCH,OTHER,2023.0,2,Step 1,148.0,45
1196,Iceberg! Kölsch,KOLSCH,OTHER,2023.0,3,Step 2,153.0,10
1196,Iceberg! Kölsch,KOLSCH,OTHER,2023.0,4,Step 3,163.0,45
1196,Iceberg! Kölsch,KOLSCH,OTHER,2023.0,5,Step 4,170.0,15
1197,Kilt Dropper Wee Heavy,AMBER ALE,AMBER_ALE,2023.0,1,Mash,154.0,60
1200,Extra Special Beautiful ESB,ENGLISH BITTER,OTHER,2024.0,1,Mash,147.0,60
1200,Extra Special Beautiful ESB,ENGLISH BITTER,OTHER,2024.0,2,Mash Out,168.8,1
1201,Oak Flower Hazy IPA,IPA,IPA,2023.0,1,Mash,154.0,60
1201,Oak Flower Hazy IPA,IPA,IPA,2023.0,2,Mashout,168.0,0
1202,Fubarleywine,Barleywine,STRONG_ALE,2021.0,1,mash,149.0,60
1202,Fubarleywine,Barleywine,STRONG_ALE,2021.0,2,mash out,168.0,10
1204,Roger That Roggenbier,ROGGENBIER,OTHER,2018.0,1,Mash,154.0,60
1205,Lou’s Best ESB,ENGLISH PALE ALE,IPA,2018.0,1,Mash,150.0,60
1206,Stewpid Propino Scottish Ale,AMBER ALE,AMBER_ALE,2018.0,1,Mash,152.0,60
1207,Alabama Hopslammer American Pale Ale,AMERICAN PALE ALE,IPA,2018.0,1,Mash at 154\u00b0F,154.0,45
1207,Alabama Hopslammer American Pale Ale,AMERICAN PALE ALE,IPA,2018.0,2,Mash at 162\u00b0F,162.0,20
1207,Alabama Hopslammer American Pale Ale,AMERICAN PALE ALE,IPA,2018.0,3,Mash at 172\u00b0F,172.0,10
1208,Wood St. Common,AMBER LAGER,LAGER,2018.0,1,Mash,152.0,60
1209,Hey Man Dark Mild,BROWN ALE,BROWN_ALE,2018.0,1,Mash,152.0,60
1210,Beerwreckdus Oatmeal Stout,OATMEAL STOUT,STOUT,2018.0,1,Mash,155.0,60
1211,George and Aaron’s Pre-Prohibition Porter,PORTER,PORTER,2018.0,1,,152.0,60
1212,Scottish Crème Brulee Ale,AMBER ALE,AMBER_ALE,2018.0,1,Mash,156.0,60
1213,Blue Barrel Sour,SOUR ALE,SOUR,2018.0,1,Start,130.0,60
1213,Blue Barrel Sour,SOUR ALE,SOUR,2018.0,2,Raise to mash temp,160.0,60
1214,Benedictus Gruit Ale,HISTORICAL BEER,OTHER,2018.0,1,,155.0,60
1215,No Fail Stout (Gluten-free),STOUT,STOUT,2017.0,1,Mash,155.0,60
1217,Kevin’s Mom,HEFEWEIZEN,WHEAT_BEER,2018.0,1,Main mash,104.0,0
1217,Kevin’s Mom,HEFEWEIZEN,WHEAT_BEER,2018.0,2,Rest at 113\u00b0F,113.0,5
1217,Kevin’s Mom,HEFEWEIZEN,WHEAT_BEER,2018.0,3,Raise to 122\u00b0F,122.0,15
1217,Kevin’s Mom,HEFEWEIZEN,WHEAT_BEER,2018.0,4,Rest at 122\u00b0F,122.0,15
1217,Kevin’s Mom,HEFEWEIZEN,WHEAT_BEER,2018.0,5,Decoction boil,158.0,20
1217,Kevin’s Mom,HEFEWEIZEN,WHEAT_BEER,2018.0,6,Rest at 158\u00b0F,158.0,0
1217,Kevin’s Mom,HEFEWEIZEN,WHEAT_BEER,2018.0,7,Heat to 168\u00b0F,168.0,0
1218,Holier than Meow Hefeweizen,HEFEWEIZEN,WHEAT_BEER,2018.0,1,,149.0,75
1219,Left on Colden Hefeweizen,HEFEWEIZEN,WHEAT_BEER,2018.0,1,Steep malts,150.0,45
1220,Corn Tripel,BELGIAN ALE,BELGIAN,2005.0,1,Mash,150.0,60
1221,No Quarter Smoked Porter,PORTER,PORTER,,1,Mash in,154.0,30
1221,No Quarter Smoked Porter,PORTER,PORTER,,2,Raise temperature,168.0,30
1222,Walkin’ with the Man Strong Belgian Ale,BELGIAN ALE,BELGIAN,2003.0,1,Mash,154.0,60
1223,Zane’s NZ Pale Ale,AMERICAN PALE ALE,IPA,2013.0,1,Mash,167.0,60
1224,Wynkoop Colorojo Clone,AMBER ALE,AMBER_ALE,2013.0,1,single infusion,154.0,50
1225,South Cyde Brown Ale Recipe,BROWN ALE,BROWN_ALE,2012.0,1,Mash,152.0,45
1226,Bald Belgian Blonde,BELGIAN ALE,BELGIAN,2012.0,1,Mash in,150.0,70
1227,Poblano Wit,BELGIAN ALE,BELGIAN,2013.0,1,Main mash,149.0,90
1228,Dark English Barleywine,BARLEYWINE,STRONG_ALE,2010.0,1,Mash,152.0,90
1229,Miss Vickie,Blonde Ale,BLONDE_PALE,2012.0,1,Mash,150.0,60
1230,Ctrl + Alt + Delete,ALTBIER,OTHER,2012.0,1,Mash,151.0,75
1231,Bit of Bitter,ENGLISH PALE ALE,IPA,2012.0,1,Mash in,149.0,60
1231,Bit of Bitter,ENGLISH PALE ALE,IPA,2012.0,2,Mash out,170.0,10
1232,Albanach Láidir,AMBER ALE,AMBER_ALE,2012.0,1,,155.0,60
1233,West Coast Blaster,AMBER ALE,AMBER_ALE,2012.0,1,Mash,152.0,60
1234,Nick’s Northern English Brown Ale,BROWN ALE,BROWN_ALE,2012.0,1,Mash in,152.0,60
1234,Nick’s Northern English Brown Ale,BROWN ALE,BROWN_ALE,2012.0,2,Mash out,168.0,10
1235,Brown Bag Brown Porter,AMERICAN PORTER,PORTER,2012.0,1,Mash,153.0,60
1235,Brown Bag Brown Porter,AMERICAN PORTER,PORTER,2012.0,2,Mash out,170.0,15
1236,Chernaya Polnoch RIS,IMPERIAL STOUT,STOUT,2012.0,1,Mash,152.0,60
1237,Hop-Fu,AMERICAN IPA,IPA,2012.0,1,Mash in,152.0,60
1237,Hop-Fu,AMERICAN IPA,IPA,2012.0,2,Mash out,168.0,15
1238,Three King’s Baltic Porter,BALTIC PORTER,PORTER,2010.0,1,Mash,155.0,60
1239,Glenn’s Oatmeal Stout,OATMEAL STOUT,STOUT,2010.0,1,Mash,154.0,90
1240,Hop-Fu,AMERICAN IPA,IPA,2010.0,1,Mash in,152.0,60
1240,Hop-Fu,AMERICAN IPA,IPA,2010.0,2,Mash out,168.0,15
1241,Roggen (2010),ROGGENBIER,OTHER,2010.0,1,Protein Rest,122.0,35
1241,Roggen (2010),ROGGENBIER,OTHER,2010.0,2,Saccharification Rest,165.0,30
1242,Saison Lite 139,BELGIAN ALE,BELGIAN,2010.0,1,Mash,150.0,70
1242,Saison Lite 139,BELGIAN ALE,BELGIAN,2010.0,2,Mash Out,165.0,0
1243,Zed’s Dead Red,FLANDERS RED,OTHER,2010.0,1,Mash,158.0,60
1244,Sully’s Belgian Blonde,BELGIAN ALE,BELGIAN,2010.0,1,Mash,150.0,60
1245,JJs Barleywine,BARLEYWINE,STRONG_ALE,2010.0,1,Mash,150.0,60
1246,Peaches – N – Cream Hefe,FRUIT BEER,OTHER,2010.0,1,initial mash,112.0,20
1246,Peaches – N – Cream Hefe,FRUIT BEER,OTHER,2010.0,2,infuse to 144\u00b0F,144.0,20
1246,Peaches – N – Cream Hefe,FRUIT BEER,OTHER,2010.0,3,raise to 152\u00b0F,152.0,60
1246,Peaches – N – Cream Hefe,FRUIT BEER,OTHER,2010.0,4,raise to 159\u00b0F,159.0,30
1246,Peaches – N – Cream Hefe,FRUIT BEER,OTHER,2010.0,5,mash out,168.0,0
1247,Zingibier,BELGIAN ALE,BELGIAN,2010.0,1,Mash,152.0,60
1248,Spanish Cedar IPA,IPA,IPA,2010.0,1,Mash,150.0,60
1249,Old Ale with Grapes and Honey,FRUIT BEER,OTHER,2010.0,1,Mash,146.0,60
1250,Jimmy’s ESB,ENGLISH PALE ALE,IPA,2009.0,1,mash,154.0,60
1251,Lara Pale Ale (2009),AMERICAN PALE ALE,IPA,2009.0,1,Mash,153.0,60
1252,Modest Mild,BROWN ALE,BROWN_ALE,2009.0,1,,156.0,60
1253,Geoff’s Robust Porter,Baltic Porter,PORTER,2009.0,1,Mash,151.0,60
1253,Geoff’s Robust Porter,Baltic Porter,PORTER,2009.0,2,Mash Out,151.0,5
1254,Redridge Stout,FOREIGN / TROPICAL STOUT,STOUT,2009.0,1,Mash,145.0,60
1255,Blitzkrieg Hops,ENGLISH IPA,IPA,2009.0,1,,150.0,75
1256,El Hefe (2009),HEFEWEIZEN,WHEAT_BEER,2009.0,1,Dough-in,111.0,15
1256,El Hefe (2009),HEFEWEIZEN,WHEAT_BEER,2009.0,2,Rest,131.0,10
1256,El Hefe (2009),HEFEWEIZEN,WHEAT_BEER,2009.0,3,Decoction Heatup,158.0,20
1256,El Hefe (2009),HEFEWEIZEN,WHEAT_BEER,2009.0,4,Main Mash,149.0,0
1256,El Hefe (2009),HEFEWEIZEN,WHEAT_BEER,2009.0,5,Recombine & Hold,158.0,10
1256,El Hefe (2009),HEFEWEIZEN,WHEAT_BEER,2009.0,6,Mash Out,170.0,0
1257,Jeff’s Belgian Ale,BELGIAN ALE,BELGIAN,2009.0,1,Mash,147.0,90
1258,Creative Destruction Barleywine,BARLEYWINE,STRONG_ALE,2009.0,1,Mash,151.0,60
1259,Mashing Pumpkins Spiced Saison,BELGIAN ALE,BELGIAN,2009.0,1,Mash,153.0,60
1260,Ramon’s Kölsch,HYBRID BEER,OTHER,2007.0,1,Mash,148.0,60
1261,JZ Alt,ALTBIER,OTHER,2007.0,1,Mash,148.0,90
1262,Bears Bitter,ENGLISH PALE ALE,IPA,2007.0,1,Mash,152.0,60
1263,Kaltrauch Rauchbier (2023),RAUCHBIER,OTHER,2023.0,1,Initial mash,115.0,15
1263,Kaltrauch Rauchbier (2023),RAUCHBIER,OTHER,2023.0,2,Main mash,154.0,60
1264,Kyle’s Bavarian Pils,German Pilsner,LAGER,2018.0,1,,151.0,240
1264,Kyle’s Bavarian Pils,German Pilsner,LAGER,2018.0,2,,142.0,240
1264,Kyle’s Bavarian Pils,German Pilsner,LAGER,2018.0,3,,156.0,0
1265,Lovelace Vienna Lager,AMBER LAGER,LAGER,2018.0,1,Mash Step 1,144.0,30
1265,Lovelace Vienna Lager,AMBER LAGER,LAGER,2018.0,2,Mash Step 2,158.0,30
1265,Lovelace Vienna Lager,AMBER LAGER,LAGER,2018.0,3,Mash Step 3,170.0,15
1266,Dark Rhine Schwarzbier,DARK LAGER,LAGER,2018.0,1,Mash,148.0,60
1267,Aurora Helles Bock,BOCK,LAGER,2018.0,1,Mash at 150\u00b0F,150.0,30
1269,Black Saxon 2,DARK LAGER,LAGER,2012.0,1,Rest 1,110.0,30
1269,Black Saxon 2,DARK LAGER,LAGER,2012.0,2,Decoction 1,128.0,20
1269,Black Saxon 2,DARK LAGER,LAGER,2012.0,3,Rest 2,151.0,20
1269,Black Saxon 2,DARK LAGER,LAGER,2012.0,4,Rest 3,161.0,20
1269,Black Saxon 2,DARK LAGER,LAGER,2012.0,5,Recombine to 129\u00b0F,129.0,0
1269,Black Saxon 2,DARK LAGER,LAGER,2012.0,6,Decoction 2,149.0,20
1269,Black Saxon 2,DARK LAGER,LAGER,2012.0,7,Rest 4,161.0,20
1269,Black Saxon 2,DARK LAGER,LAGER,2012.0,8,Recombine to 153\u00b0F,153.0,0
1269,Black Saxon 2,DARK LAGER,LAGER,2012.0,9,Decoction 3,161.0,20
1269,Black Saxon 2,DARK LAGER,LAGER,2012.0,10,Recombine to 168\u00b0F,168.0,0
1270,The Noidinator,BOCK,LAGER,2012.0,1,Mash,150.0,60
1270,The Noidinator,BOCK,LAGER,2012.0,2,Mash Out,168.0,10
1271,Zen Bock,BOCK,LAGER,2012.0,1,Rest 1,126.0,20
1271,Zen Bock,BOCK,LAGER,2012.0,2,Rest 2,146.0,60
1271,Zen Bock,BOCK,LAGER,2012.0,3,Rest 3,160.0,30
1272,"Thanks, Curt",FRUIT BEER,OTHER,2009.0,1,First step,105.0,10
1272,"Thanks, Curt",FRUIT BEER,OTHER,2009.0,2,Second step,135.0,5
1272,"Thanks, Curt",FRUIT BEER,OTHER,2009.0,3,Main mash,158.0,90
1273,Brisket in a Bottle,RAUCHBIER,OTHER,2009.0,1,Mash,154.0,60
1274,GB Märzen,AMBER LAGER,LAGER,2007.0,1,Mash at 152\u00b0F,152.0,60
1275,Steve and Dan’s Schwarzbier,DARK LAGER,LAGER,2007.0,1,Mash,153.0,90
1276,Bitezen Bock,BOCK,LAGER,2007.0,1,,154.0,60
1382,Can’t Wait To See Where This Gueuze,GUEUZE,OTHER,2023.0,1,Main Mash,152.0,60
1383,Sticky Fingers Saison,SAISON,BELGIAN,2022.0,1,Mash,148.0,60
1384,Pinot Grigio Oenobeer: Italian Grape Ale,FRUIT BEER,OTHER,2021.0,1,Mash,152.0,45
1385,Jazz Flute Norwegian Kveik Farmhouse,FARMHOUSE BEER,BELGIAN,2018.0,1,,149.0,90
1386,Lao Kang’s Cream Ale,CREAM ALE,BLONDE_PALE,2002.0,1,Step 1,122.0,20
1386,Lao Kang’s Cream Ale,CREAM ALE,BLONDE_PALE,2002.0,2,Step 2,134.0,20
1386,Lao Kang’s Cream Ale,CREAM ALE,BLONDE_PALE,2002.0,3,Step 3,154.0,60
1386,Lao Kang’s Cream Ale,CREAM ALE,BLONDE_PALE,2002.0,4,Step 4,168.0,20
1387,Kristen and Orsolya’s Scottish Light 60/-,AMBER ALE,AMBER_ALE,2007.0,1,,150.0,90
1388,Amarillo Pale Ale,AMERICAN PALE ALE,IPA,2007.0,1,Mash,153.0,60
1389,Jamil’s Brown Ale,BROWN ALE,BROWN_ALE,2007.0,1,Mash,154.0,60
1389,Jamil’s Brown Ale,BROWN ALE,BROWN_ALE,2007.0,2,Mash out,168.0,10
1390,BJ’s Robust Porter,BALTIC PORTER,PORTER,2007.0,1,,154.0,60
1391,Leap Second Imperial Stout,IMPERIAL STOUT,STOUT,2007.0,1,Mash,140.0,15
1391,Leap Second Imperial Stout,IMPERIAL STOUT,STOUT,2007.0,2,Raise & Hold,153.0,115
1391,Leap Second Imperial Stout,IMPERIAL STOUT,STOUT,2007.0,3,Mash Out,166.0,19
1392,Longbrook IPA,AMERICAN IPA,IPA,2007.0,1,Mash,153.0,90
1393,Jon’s American Lager,,UNKNOWN,2005.0,1,Dough in,165.0,15
1393,Jon’s American Lager,,UNKNOWN,2005.0,2,Mash grains,155.0,80
